Episode,Timestep,State,Action,Reward,Next State
83,2,"[ 0.99936752  0.99222986  0.03556066  0.12441831 -0.18712052  0.05259751
  2.17209802  1.94001655  0.39564704 -0.03148438]",[0.18988828 0.25881383],-0.49642417393827326,"[ 0.99629467  0.98499769  0.0860054   0.17256753 -0.18712052  0.05259751
  2.87991189  2.92611324  0.3930659  -0.01576726]"
83,3,"[ 0.99629467  0.98499769  0.0860054   0.17256753 -0.18712052  0.05259751
  2.87991189  2.92611324  0.3930659  -0.01576726]",[0.11598857 0.28529394],-0.4826192359064645,"[ 9.89106569e-01  9.70690448e-01  1.47201204e-01  2.40333214e-01
 -1.87120523e-01  5.25975064e-02  3.28138503e+00  3.99765503e+00
  3.87752748e-01  3.98803849e-03]"
83,4,"[ 9.89106569e-01  9.70690448e-01  1.47201204e-01  2.40333214e-01
 -1.87120523e-01  5.25975064e-02  3.28138503e+00  3.99765503e+00
  3.87752748e-01  3.98803849e-03]",[0.05978273 0.12234551],-0.39845889756752806,"[ 0.97695798  0.94709761  0.21343171  0.32094567 -0.18712052  0.05259751
  3.4528713   4.40286395  0.37906168  0.02547139]"
83,5,"[ 0.97695798  0.94709761  0.21343171  0.32094567 -0.18712052  0.05259751
  3.4528713   4.40286395  0.37906168  0.02547139]",[0.04874219 0.21207273],-0.4170178666147159,"[ 0.95955165  0.91213434  0.28153265  0.40989139 -0.18712052  0.05259751
  3.57719691  5.15534456  0.36665861  0.04706724]"
83,6,"[ 0.95955165  0.91213434  0.28153265  0.40989139 -0.18712052  0.05259751
  3.57719691  5.15534456  0.36665861  0.04706724]",[0.16924095 0.0944021 ],-0.39393844635317615,"[ 0.93485615  0.86373295  0.35502673  0.5039498  -0.18712052  0.05259751
  4.17598737  5.42681619  0.34974708  0.06845926]"
83,7,"[ 0.93485615  0.86373295  0.35502673  0.5039498  -0.18712052  0.05259751
  4.17598737  5.42681619  0.34974708  0.06845926]",[-0.097902    0.12307657],-0.36525733893675955,"[ 0.90400569  0.80178817  0.42752043  0.59760834 -0.18712052  0.05259751
  3.70612904  5.80683889  0.32914741  0.08728717]"
83,8,"[ 0.90400569  0.80178817  0.42752043  0.59760834 -0.18712052  0.05259751
  3.70612904  5.80683889  0.32914741  0.08728717]",[0.0628785  0.16327387],-0.3528650206050555,"[ 0.86899365  0.723468    0.49482324  0.69035791 -0.18712052  0.05259751
  3.88162982  6.33826735  0.30559947  0.10225426]"
83,9,"[ 0.86899365  0.723468    0.49482324  0.69035791 -0.18712052  0.05259751
  3.88162982  6.33826735  0.30559947  0.10225426]",[-0.08240235  0.0406642 ],-0.31034774686056027,"[ 0.83025831  0.63010619  0.55737882  0.77650897 -0.18712052  0.05259751
  3.47910761  6.37388375  0.28008363  0.11269073]"
83,10,"[ 0.83025831  0.63010619  0.55737882  0.77650897 -0.18712052  0.05259751
  3.47910761  6.37388375  0.28008363  0.11269073]",[-0.13582064  0.12356584],-0.3145732805682541,"[ 0.79321402  0.5231713   0.60894296  0.85222755 -0.18712052  0.05259751
  2.87310442  6.73711019  0.25500483  0.11770081]"
83,11,"[ 0.79321402  0.5231713   0.60894296  0.85222755 -0.18712052  0.05259751
  2.87310442  6.73711019  0.25500483  0.11770081]",[-0.04598239  0.13017823],-0.27805801770013183,"[ 0.75849489  0.40043535  0.65167898  0.91632501 -0.18712052  0.05259751
  2.63455791  7.11921609  0.23069363  0.11772863]"
83,12,"[ 0.75849489  0.40043535  0.65167898  0.91632501 -0.18712052  0.05259751
  2.63455791  7.11921609  0.23069363  0.11772863]",[0.00660467 0.06499556],-0.2405297537500956,"[ 0.72329812  0.26522746  0.6905359   0.96418587 -0.18712052  0.05259751
  2.60891155  7.2356029   0.20731406  0.11331583]"
83,13,"[ 0.72329812  0.26522746  0.6905359   0.96418587 -0.18712052  0.05259751
  2.60891155  7.2356029   0.20731406  0.11331583]",[-0.06733812  0.07898411],-0.22429689849441178,"[ 0.68861429  0.12172412  0.72512783  0.99256397 -0.18712052  0.05259751
  2.29117566  7.40514025  0.18603118  0.10480885]"
83,14,"[ 0.68861429  0.12172412  0.72512783  0.99256397 -0.18712052  0.05259751
  2.29117566  7.40514025  0.18603118  0.10480885]",[-1.71488255e-01  1.32620335e-05],-0.22212355283131657,"[ 0.66014568 -0.02460439  0.75113759  0.99969727 -0.18712052  0.05259751
  1.56757978  7.25870653  0.16874781  0.09307725]"
83,15,"[ 0.66014568 -0.02460439  0.75113759  0.99969727 -0.18712052  0.05259751
  1.56757978  7.25870653  0.16874781  0.09307725]",[-0.0660348   0.03538724],-0.18031237321820237,"[ 0.63853346 -0.16893139  0.76959406  0.98562781 -0.18712052  0.05259751
  1.27553954  7.25515455  0.15566953  0.07929011]"
83,16,"[ 0.63853346 -0.16893139  0.76959406  0.98562781 -0.18712052  0.05259751
  1.27553954  7.25515455  0.15566953  0.07929011]",[-0.05594091  0.08374868],-0.16944635723494741,"[ 0.62063496 -0.31146536  0.78409964  0.95025751 -0.18712052  0.05259751
  1.029169    7.44315131  0.14595961  0.06382224]"
83,17,"[ 0.62063496 -0.31146536  0.78409964  0.95025751 -0.18712052  0.05259751
  1.029169    7.44315131  0.14595961  0.06382224]",[-0.00428648 -0.10883096],-0.1593704484880586,"[ 0.60466092 -0.44376499  0.796483    0.8961432  -0.18712052  0.05259751
  0.99215739  6.86486933  0.13955663  0.04777579]"
83,18,"[ 0.60466092 -0.44376499  0.796483    0.8961432  -0.18712052  0.05259751
  0.99215739  6.86486933  0.13955663  0.04777579]",[-0.04710509  0.06404058],-0.1461987701890918,"[ 0.59040656 -0.56321686  0.807106    0.82630913 -0.18712052  0.05259751
  0.78628329  6.98254306  0.13622205  0.03177419]"
83,19,"[ 0.59040656 -0.56321686  0.807106    0.82630913 -0.18712052  0.05259751
  0.78628329  6.98254306  0.13622205  0.03177419]",[-0.16442287  0.04826802],-0.16645936675816536,"[ 0.58308544 -0.67314648  0.81241084  0.73950917 -0.18712052  0.05259751
  0.12002882  7.03544995  0.13616728  0.01591927]"
83,20,"[ 0.58308544 -0.67314648  0.81241084  0.73950917 -0.18712052  0.05259751
  0.12002882  7.03544995  0.13616728  0.01591927]",[ 0.04114181 -0.00544643],-0.14049679783872351,"[ 5.79820948e-01 -7.69175867e-01  8.14743928e-01  6.39037155e-01
 -1.87120523e-01  5.25975064e-02  2.80683289e-01  6.87459507e+00
  1.38772721e-01  6.99881230e-04]"
83,21,"[ 5.79820948e-01 -7.69175867e-01  8.14743928e-01  6.39037155e-01
 -1.87120523e-01  5.25975064e-02  2.80683289e-01  6.87459507e+00
  1.38772721e-01  6.99881230e-04]",[-0.10516886  0.06118814],-0.15909316632604958,"[ 0.57869454 -0.85006448  0.81554437  0.52667863 -0.18712052  0.05259751
 -0.14110125  6.98077025  0.14362957 -0.01377582]"
83,22,"[ 0.57869454 -0.85006448  0.81554437  0.52667863 -0.18712052  0.05259751
 -0.14110125  6.98077025  0.14362957 -0.01377582]",[ 0.02189341 -0.05314455],-0.1561341934868762,"[ 0.5802621  -0.91367064  0.8144298   0.40645537 -0.18712052  0.05259751
 -0.05154415  6.63213866  0.15041506 -0.02706434]"
83,23,"[ 0.5802621  -0.91367064  0.8144298   0.40645537 -0.18712052  0.05259751
 -0.05154415  6.63213866  0.15041506 -0.02706434]",[ 0.08372779 -0.03913492],-0.1716677623548458,"[ 0.57838255 -0.95858621  0.81576567  0.28480252 -0.18712052  0.05259751
  0.28102494  6.34588978  0.1584151  -0.03891926]"
83,24,"[ 0.57838255 -0.95858621  0.81576567  0.28480252 -0.18712052  0.05259751
  0.28102494  6.34588978  0.1584151  -0.03891926]",[-0.01162348 -0.04428563],-0.17662481210633194,"[ 0.57421194 -0.98643436  0.81870669  0.16415619 -0.18712052  0.05259751
  0.22947176  6.04490118  0.16745182 -0.04919433]"
83,25,"[ 0.57421194 -0.98643436  0.81870669  0.16415619 -0.18712052  0.05259751
  0.22947176  6.04490118  0.16745182 -0.04919433]",[-0.05333889  0.02368275],-0.18390154936422873,"[ 0.572227   -0.99424394  0.82009527  0.10714001 -0.18712052  0.05259751
  0.01351485  0.41283897  0.17231438 -0.05372551]"
83,26,"[ 0.572227   -0.99424394  0.82009527  0.10714001 -0.18712052  0.05259751
  0.01351485  0.41283897  0.17231438 -0.05372551]",[ 0.04868557 -0.03277124],-0.1831375491125328,"[ 0.57042059 -0.99357298  0.82135275  0.11319333 -0.18712052  0.05259751
  0.2059605  -0.63161983  0.17164553 -0.05317423]"
83,27,"[ 0.57042059 -0.99357298  0.82135275  0.11319333 -0.18712052  0.05259751
  0.2059605  -0.63161983  0.17164553 -0.05317423]",[ 0.1287554  -0.04518952],-0.19685980939452458,"[ 0.56284593 -0.99185253  0.82656183  0.12739133 -0.18712052  0.05259751
  0.71165026 -0.7980243   0.17041391 -0.05223517]"
83,28,"[ 0.56284593 -0.99185253  0.82656183  0.12739133 -0.18712052  0.05259751
  0.71165026 -0.7980243   0.17041391 -0.05223517]",[ 0.00142754 -0.06382201],-0.1805429078803779,"[ 0.55109558 -0.98934987  0.83444213  0.14555696 -0.18712052  0.05259751
  0.70320392 -1.03493311  0.16889479 -0.0511407 ]"
83,29,"[ 0.55109558 -0.98934987  0.83444213  0.14555696 -0.18712052  0.05259751
  0.70320392 -1.03493311  0.16889479 -0.0511407 ]",[0.00773955 0.02315126],-0.17516581135186512,"[ 0.53916447 -0.98631151  0.84220049  0.16489272 -0.18712052  0.05259751
  0.71993029 -0.92277446  0.16726468 -0.04997187]"
83,30,"[ 0.53916447 -0.98631151  0.84220049  0.16489272 -0.18712052  0.05259751
  0.71993029 -0.92277446  0.16726468 -0.04997187]",[ 0.0568364  -0.00490706],-0.1760402420881959,"[ 0.52518401 -0.98309842  0.85098869  0.18307784 -0.18712052  0.05259751
  0.93070631 -0.9239272   0.16570741 -0.04894879]"
83,31,"[ 0.52518401 -0.98309842  0.85098869  0.18307784 -0.18712052  0.05259751
  0.93070631 -0.9239272   0.16570741 -0.04894879]",[ 0.04330849 -0.08947001],-0.18054970095802525,"[ 0.50793155 -0.97886395  0.86139744  0.20451253 -0.18712052  0.05259751
  1.08373554 -1.25989235  0.16384393 -0.04778223]"
83,32,"[ 0.50793155 -0.97886395  0.86139744  0.20451253 -0.18712052  0.05259751
  1.08373554 -1.25989235  0.16384393 -0.04778223]",[-0.00062682 -0.00055525],-0.1682392696035194,"[ 0.48935261 -0.97345273  0.87208602  0.22888815 -0.18712052  0.05259751
  1.05979994 -1.23714983  0.16169888 -0.04645093]"
83,33,"[ 0.48935261 -0.97345273  0.87208602  0.22888815 -0.18712052  0.05259751
  1.05979994 -1.23714983  0.16169888 -0.04645093]",[-0.04363089 -0.01226365],-0.16785270782428238,"[ 0.47247331 -0.96743085  0.88134498  0.25313545 -0.18712052  0.05259751
  0.86607458 -1.26122401  0.15954752 -0.0450975 ]"
83,34,"[ 0.47247331 -0.96743085  0.88134498  0.25313545 -0.18712052  0.05259751
  0.86607458 -1.26122401  0.15954752 -0.0450975 ]",[-0.03837594 -0.0039162 ],-0.16483146830888246,"[ 0.45864516 -0.96076487  0.8886195   0.27736412 -0.18712052  0.05259751
  0.69699184 -1.25176788  0.15740168 -0.04365527]"
83,35,"[ 0.45864516 -0.96076487  0.8886195   0.27736412 -0.18712052  0.05259751
  0.69699184 -1.25176788  0.15740168 -0.04365527]",[0.0324935  0.05869514],-0.16565174631441473,"[ 0.44518216 -0.95429502  0.89544003  0.29886623 -0.18712052  0.05259751
  0.81185047 -0.99457515  0.15546895 -0.04241445]"
83,36,"[ 0.44518216 -0.95429502  0.89544003  0.29886623 -0.18712052  0.05259751
  0.81185047 -0.99457515  0.15546895 -0.04241445]",[-0.0594434  -0.03187682],-0.16365600602705574,"[ 0.43286025 -0.94782149  0.90146104  0.31880154 -0.18712052  0.05259751
  0.5604285  -1.10111218  0.15366382 -0.04125851]"
83,37,"[ 0.43286025 -0.94782149  0.90146104  0.31880154 -0.18712052  0.05259751
  0.5604285  -1.10111218  0.15366382 -0.04125851]",[-0.0702127  -0.00349002],-0.1619296220343263,"[ 0.42535591 -0.94059866  0.90502616  0.33952048 -0.18712052  0.05259751
  0.27135173 -1.0931411   0.15184604 -0.03984836]"
83,38,"[ 0.42535591 -0.94059866  0.90502616  0.33952048 -0.18712052  0.05259751
  0.27135173 -1.0931411   0.15184604 -0.03984836]",[-0.04171082 -0.04378809],-0.15842691860282607,"[ 0.42198971 -0.9324024   0.90660062  0.36142186 -0.18712052  0.05259751
  0.10083771 -1.24488626  0.14999529 -0.03814555]"
83,39,"[ 0.42198971 -0.9324024   0.90660062  0.36142186 -0.18712052  0.05259751
  0.10083771 -1.24488626  0.14999529 -0.03814555]",[ 0.02534749 -0.07347719],-0.15824654982478228,"[ 0.41926479 -0.92208512  0.907864    0.38698711 -0.18712052  0.05259751
  0.19919048 -1.51117505  0.14787485 -0.03604774]"
83,40,"[ 0.41926479 -0.92208512  0.907864    0.38698711 -0.18712052  0.05259751
  0.19919048 -1.51117505  0.14787485 -0.03604774]",[-0.06096065  0.08768266],-0.16121136955538481,"[ 0.41788178 -0.91153211  0.90850141  0.41122892 -0.18712052  0.05259751
 -0.04609005 -1.13407846  0.14591195 -0.03393842]"
83,41,"[ 0.41788178 -0.91153211  0.90850141  0.41122892 -0.18712052  0.05259751
 -0.04609005 -1.13407846  0.14591195 -0.03393842]",[ 0.00779457 -0.09061723],-0.15579613996172204,"[ 0.4184296  -0.9005088   0.90824923  0.43483779 -0.18712052  0.05259751
 -0.01432291 -1.47043011  0.14407212 -0.03172581]"
83,42,"[ 0.4184296  -0.9005088   0.90824923  0.43483779 -0.18712052  0.05259751
 -0.01432291 -1.47043011  0.14407212 -0.03172581]",[-0.04365906  0.11246971],-0.16000317821775886,"[ 0.42026134 -0.88951829  0.90740311  0.45689956 -0.18712052  0.05259751
 -0.18687522 -0.99599153  0.14242006 -0.02952184]"
83,43,"[ 0.42026134 -0.88951829  0.90740311  0.45689956 -0.18712052  0.05259751
 -0.18687522 -0.99599153  0.14242006 -0.02952184]",[-0.09914606  0.0754599 ],-0.15970195893224223,"[ 0.42718033 -0.88175296  0.90416645  0.47171148 -0.18712052  0.05259751
 -0.57569202 -0.67749261  0.14148937 -0.02771283]"
83,44,"[ 0.42718033 -0.88175296  0.90416645  0.47171148 -0.18712052  0.05259751
 -0.57569202 -0.67749261  0.14148937 -0.02771283]",[-0.09537015 -0.05521365],-0.1553365620551069,"[ 0.44086287 -0.87428297  0.89757447  0.48541661 -0.18712052  0.05259751
 -0.94187047 -0.88270939  0.14088181 -0.02562072]"
83,45,"[ 0.44086287 -0.87428297  0.89757447  0.48541661 -0.18712052  0.05259751
 -0.94187047 -0.88270939  0.14088181 -0.02562072]",[0.01821297 0.07172062],-0.1479074642096101,"[ 0.4568818  -0.86708823  0.88952742  0.49815459 -0.18712052  0.05259751
 -0.85111147 -0.58125166  0.14048795 -0.02345174]"
83,46,"[ 0.4568818  -0.86708823  0.88952742  0.49815459 -0.18712052  0.05259751
 -0.85111147 -0.58125166  0.14048795 -0.02345174]",[ 0.00483653 -0.04104545],-0.14356156866181363,"[ 0.47163817 -0.8604677   0.88179217  0.50950499 -0.18712052  0.05259751
 -0.8151145  -0.73226724  0.14022262 -0.02144803]"
83,47,"[ 0.47163817 -0.8604677   0.88179217  0.50950499 -0.18712052  0.05259751
 -0.8151145  -0.73226724  0.14022262 -0.02144803]",[ 0.0053563  -0.12848324],-0.1574553367486589,"[ 0.48562263 -0.85031454  0.87416855  0.52627481 -0.18712052  0.05259751
 -0.77777407 -1.22650846  0.13965457 -0.01883304]"
83,48,"[ 0.48562263 -0.85031454  0.87416855  0.52627481 -0.18712052  0.05259751
 -0.77777407 -1.22650846  0.13965457 -0.01883304]",[ 0.11143441 -0.03056217],-0.1529706617701892,"[ 0.49518682 -0.83661919  0.86878652  0.54778494 -0.18712052  0.05259751
 -0.32120488 -1.32323535  0.13871829 -0.01583344]"
83,49,"[ 0.49518682 -0.83661919  0.86878652  0.54778494 -0.18712052  0.05259751
 -0.32120488 -1.32323535  0.13871829 -0.01583344]",[-0.04084509  0.03144006],-0.14107963220289088,"[ 0.50210619 -0.82269137  0.86480597  0.56848827 -0.18712052  0.05259751
 -0.47654337 -1.17255074  0.13781293 -0.01297984]"
84,0,"[ 0.99944072  0.99947637  0.03344034  0.03235719  0.01195829  0.16527502
 -0.00247182  0.00275855  0.19774767 -0.15469717]",[0.3252173  0.20063372],-0.3947236607433554,"[ 0.99892825  0.99918472  0.04628552  0.04037202  0.01195829  0.16527502
  1.28373903  0.7966127   0.19752162 -0.15112454]"
84,1,"[ 0.99892825  0.99918472  0.04628552  0.04037202  0.01195829  0.16527502
  1.28373903  0.7966127   0.19752162 -0.15112454]",[0.15976122 0.3029103 ],-0.3594449526536917,"[ 0.99695501  0.99767607  0.07797891  0.06813564  0.01195829  0.16527502
  1.88985407  1.97999177  0.19656311 -0.14144835]"
84,2,"[ 0.99695501  0.99767607  0.07797891  0.06813564  0.01195829  0.16527502
  1.88985407  1.97999177  0.19656311 -0.14144835]",[0.1452755  0.15356271],-0.2771297161747006,"[ 0.99265896  0.99356652  0.12094702  0.11325002  0.01195829  0.16527502
  2.42692939  2.54861782  0.19429106 -0.1275964 ]"
84,3,"[ 0.99265896  0.99356652  0.12094702  0.11325002  0.01195829  0.16527502
  2.42692939  2.54861782  0.19429106 -0.1275964 ]",[0.16116759 0.06759246],-0.2506290231610039,"[ 0.984605    0.98614724  0.17479416  0.1658723   0.01195829  0.16527502
  3.01639621  2.76555877  0.1901193  -0.11087013]"
84,4,"[ 0.984605    0.98614724  0.17479416  0.1658723   0.01195829  0.16527502
  3.01639621  2.76555877  0.1901193  -0.11087013]",[-0.02695181  0.05091505],-0.20966774305495972,"[ 0.9726641   0.9751437   0.23221659  0.22157337  0.01195829  0.16527502
  2.85008297  2.91246643  0.18398187 -0.09343757]"
84,5,"[ 0.9726641   0.9751437   0.23221659  0.22157337  0.01195829  0.16527502
  2.85008297  2.91246643  0.18398187 -0.09343757]",[-0.00851509  0.07632245],-0.19811884991883671,"[ 0.95811414  0.95990566  0.28638663  0.28032324  0.01195829  0.16527502
  2.75996054  3.15703612  0.17618917 -0.07685294]"
84,6,"[ 0.95811414  0.95990566  0.28638663  0.28032324  0.01195829  0.16527502
  2.75996054  3.15703612  0.17618917 -0.07685294]",[0.005325   0.05553278],-0.18062516206656942,"[ 0.94096855  0.9397662   0.33849401  0.34181793  0.01195829  0.16527502
  2.72641354  3.31442191  0.16668318 -0.06105368]"
84,7,"[ 0.94096855  0.9397662   0.33849401  0.34181793  0.01195829  0.16527502
  2.72641354  3.31442191  0.16668318 -0.06105368]",[0.07022031 0.03878493],-0.16832796956038062,"[ 0.92024494  0.91470436  0.39134287  0.40412366  0.01195829  0.16527502
  2.95028623  3.40227587  0.15526248 -0.04585678]"
84,8,"[ 0.92024494  0.91470436  0.39134287  0.40412366  0.01195829  0.16527502
  2.95028623  3.40227587  0.15526248 -0.04585678]",[-0.02529551  0.05256917],-0.14901344790946294,"[ 0.89627139  0.88445146  0.44350602  0.46663221  0.01195829  0.16527502
  2.79187232  3.54311302  0.1421018  -0.0317706 ]"
84,9,"[ 0.89627139  0.88445146  0.44350602  0.46663221  0.01195829  0.16527502
  2.79187232  3.54311302  0.1421018  -0.0317706 ]",[-0.0700406  -0.01356502],-0.13494000217835345,"[ 0.87176093  0.84984785  0.48993151  0.52702812  0.01195829  0.16527502
  2.4596827   3.41936318  0.12830977 -0.01994257]"
84,10,"[ 0.87176093  0.84984785  0.48993151  0.52702812  0.01195829  0.16527502
  2.4596827   3.41936318  0.12830977 -0.01994257]",[-0.04794242  0.02711143],-0.11796539873934046,"[ 0.84788434  0.81161462  0.53018123  0.58419322  0.01195829  0.16527502
  2.2214217   3.45908935  0.11445699 -0.01043735]"
84,11,"[ 0.84788434  0.81161462  0.53018123  0.58419322  0.01195829  0.16527502
  2.2214217   3.45908935  0.11445699 -0.01043735]",[-0.12984209  0.01069468],-0.11816964733258643,"[ 8.26660886e-01  7.69456163e-01  5.62700434e-01  6.38699627e-01
  1.19582855e-02  1.65275020e-01  1.66388799e+00  3.43313955e+00
  1.01142518e-01 -3.29896533e-03]"
84,12,"[ 8.26660886e-01  7.69456163e-01  5.62700434e-01  6.38699627e-01
  1.19582855e-02  1.65275020e-01  1.66388799e+00  3.43313955e+00
  1.01142518e-01 -3.29896533e-03]",[-0.01409222  0.02957262],-0.08949844009284688,"[8.08005399e-01 7.23482258e-01 5.89175081e-01 6.90342974e-01
 1.19582855e-02 1.65275020e-01 1.57527455e+00 3.48228822e+00
 8.84051308e-02 1.88896352e-03]"
84,13,"[8.08005399e-01 7.23482258e-01 5.89175081e-01 6.90342974e-01
 1.19582855e-02 1.65275020e-01 1.57527455e+00 3.48228822e+00
 8.84051308e-02 1.88896352e-03]",[-0.07394718  0.02189027],-0.08216314289715454,"[0.791036   0.67355546 0.6117696  0.73913668 0.01195829 0.16527502
 1.25162188 3.50012363 0.07601387 0.00554395]"
84,14,"[0.791036   0.67355546 0.6117696  0.73913668 0.01195829 0.16527502
 1.25162188 3.50012363 0.07601387 0.00554395]",[-0.04109477 -0.04200746],-0.0685107372649543,"[0.77666021 0.62205899 0.62991978 0.78297038 0.01195829 0.16527502
 1.06441714 3.26455314 0.06459869 0.00771143]"
84,15,"[0.77666021 0.62205899 0.62991978 0.78297038 0.01195829 0.16527502
 1.06441714 3.26455314 0.06459869 0.00771143]",[0.05522215 0.04127496],-0.058781389028012845,"[0.76179334 0.56883445 0.64782012 0.82245205 0.01195829 0.16527502
 1.26188068 3.36328701 0.0532799  0.00896144]"
84,16,"[0.76179334 0.56883445 0.64782012 0.82245205 0.01195829 0.16527502
 1.26188068 3.36328701 0.0532799  0.00896144]",[-0.09831452 -0.01820025],-0.053412270307112715,"[0.74796543 0.51346011 0.66373768 0.85811346 0.01195829 0.16527502
 0.848038   3.22475505 0.04243159 0.00918945]"
84,17,"[0.74796543 0.51346011 0.66373768 0.85811346 0.01195829 0.16527502
 0.848038   3.22475505 0.04243159 0.00918945]",[0.01108385 0.02434551],-0.034278451709064246,"[0.73641677 0.45679639 0.67652815 0.88957128 0.01195829 0.16527502
 0.87516905 3.2572989  0.0324864  0.00843218]"
